2025-04-13T13:45:37.142150,S9: 0.25,-1.95,-0.42
2025-04-13T13:45:37.143152,S10: 0.14,-1.94,-0.43
2025-04-13T13:45:37.144159,S11: 0.13,-1.95,-0.42
2025-04-13T13:45:37.203538,S13: 0.14,-1.93,-0.43
2025-04-13T13:45:37.205537,S14: 0.14,-1.94,-0.41
2025-04-13T13:45:37.206538,S15: 0.14,-1.92,-0.42
2025-04-13T13:45:37.262211,S17: 0.13,-1.93,-0.42
2025-04-13T13:45:37.263211,S18: 0.14,-1.94,-0.43
2025-04-13T13:45:37.264212,S19: 0.16,-1.94,-0.42
2025-04-13T13:45:37.265212,S21: 0.14,-1.94,-0.43
2025-04-13T13:45:37.322630,S22: 0.12,-1.93,-0.42
2025-04-13T13:45:37.323629,S23: 0.14,-1.93,-0.42
2025-04-13T13:45:37.325629,S24: 0.13,-1.95,-0.42
2025-04-13T13:45:37.326629,S29: 0.13,-1.92,-0.43
2025-04-13T13:45:37.382143,S30: 0.14,-1.93,-0.43
2025-04-13T13:45:37.383143,S31: 0.14,-1.94,-0.41
2025-04-13T13:45:37.384143,S32: 0.14,-1.94,-0.42
2025-04-13T13:45:37.442143,S35: 0.14,-1.93,-0.42
2025-04-13T13:45:37.443143,S36: 0.15,-1.94,-0.42
2025-04-13T13:45:37.444148,S37: 0.13,-1.95,-0.41
2025-04-13T13:45:37.501660,S39: 0.14,-1.94,-0.42
2025-04-13T13:45:37.502659,S40: 0.13,-1.93,-0.43
2025-04-13T13:45:37.682684,S1: 0.14,-1.93,-0.43
2025-04-13T13:45:37.683685,S2: 0.15,-1.93,-0.42
2025-04-13T13:45:37.684685,S3: 0.14,-1.94,-0.42
2025-04-13T13:45:37.697686,S4: 0.14,-1.93,-0.41
2025-04-13T13:45:37.742261,S5: 0.14,-1.92,-0.42
2025-04-13T13:45:37.743264,S6: 0.13,-1.93,-0.42
2025-04-13T13:45:37.744271,S7: 0.14,-1.93,-0.41
2025-04-13T13:45:37.802269,S9: 0.14,-1.93,-0.42
2025-04-13T13:45:37.802269,S10: 0.13,-1.93,-0.42
2025-04-13T13:45:37.804269,S11: 0.14,-1.93,-0.41
2025-04-13T13:45:37.805269,S13: 0.14,-1.94,-0.42
